,a_acc,a_base,bpol,b_double,b_rotN,b_rotR,chi1_C,diameter,logP(o/w),logS,PEOE_VSA+0,PEOE_VSA+3,PEOE_VSA-0,PEOE_VSA-2,PEOE_VSA-5,PEOE_VSA_POS,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA8,SMR_VSA1,SMR_VSA6,TPSA,vsa_acc,vsa_other,vsa_pol,weinerPol
10,-0.4360755038785888,-0.030471381766800257,-0.1726622668015961,-1.1034912828409351,-0.2594507823776246,0.01364281666408263,-0.7335043399486759,-0.4285529730435636,-0.8708758112709868,1.1286197483843086,0.7507007227911534,-0.18206275928155444,0.5514209869339657,-0.3616055147274471,-0.9753355317399204,-0.009221202337162594,-0.9788502656390924,0.3614654685144471,-0.35827402181720264,-0.6146972085383509,-0.2715305330070921,-0.632521955520854,0.1478910287162711,-0.6063829766470802,-0.6138085856829979,-0.4375661454945488,0.32864227670427104,-0.8271549469125538,-0.6020410480362703
11,-0.4360755038785888,-0.030471381766800257,-0.7698820139125392,0.9932718245078218,-0.4534091342521594,0.5944164148000487,-1.1551733061168432,-0.8249322994622349,-1.3119633014055951,1.6403392920358648,-0.2479944179802744,-0.7634643032236014,-0.0196536149656526,-0.3616055147274471,-0.09958312711154127,-0.7378609820384638,-0.16249887529807155,-0.8040527989301836,-0.15245071003405222,0.4695412728683279,-0.9343196392547783,0.10959370521424804,-0.1911343768414555,0.02873151511664368,-0.3388846457696934,-0.5260522821452783,-0.9428931902060206,-0.10193991418535403,-1.1088085517711213
12,-0.4360755038785888,-0.030471381766800257,-0.30923119354660017,-1.1034912828409351,-0.2594507823776246,0.09763903544587912,-0.8679524629154188,-0.4285529730435636,-1.031768801493102,1.063102415592583,-0.11379934471651595,-0.18206275928155444,0.5514209869339657,-0.3616055147274471,-0.9753355317399204,-0.19045118001097328,-0.9788502656390924,0.3614654685144471,-0.35827402181720264,-0.6146972085383509,-0.4488966211310075,-0.632521955520854,0.1478910287162711,-0.6063829766470802,-0.6138085856829979,-0.4375661454945488,0.95695692744733,-0.8271549469125538,-0.7709635492812207
13,0.028439706774690494,-0.030471381766800257,0.02170840388240321,0.9932718245078218,-0.6473674861266943,-1.0842363333138652,0.3245572054897208,-0.23036330983422795,0.17383370496631698,-0.6012015643444197,0.5397646648404903,-0.7634643032236014,0.6240130658662737,-0.3616055147274471,0.7761692775168378,0.35889817034023025,-0.1987045155495472,-0.6217071235359882,0.8750242212122719,0.4113234615505281,1.1264732067464878,-0.632521955520854,0.3729087360076158,0.1542273820486441,-0.037041609390330826,-0.5260522821452783,-0.2633641269557262,0.10499844304370257,1.0308764639982495
14,0.028439706774690494,-0.030471381766800257,-0.12857655510450347,0.9932718245078218,-0.6473674861266943,-1.0116522141555249,0.2497402139377991,-0.23036330983422795,-0.3553617665480989,-0.22209132262105644,0.7064747833914979,-0.7634643032236014,0.05916849372171136,-0.3616055147274471,0.7761692775168378,0.2515839985670951,-0.1987045155495472,-0.6217071235359882,0.11283132459180995,1.2747336009385772,1.3691847158083732,-0.632521955520854,-0.6579692891488107,1.0343131632570834,-0.037041609390330826,-0.5260522821452783,-0.2633641269557262,0.10499844304370257,0.6367239610933656
15,-0.4360755038785888,-0.030471381766800257,-0.3916819194122008,-1.1034912828409351,-0.2594507823776246,0.09763903544587912,-0.7032878983588524,-0.4285529730435636,-0.7827678846166676,1.3791013845654745,0.15797992833821367,-0.18206275928155444,0.5514209869339657,0.7710626008257111,-0.9753355317399204,-0.28491534458119033,-0.9788502656390924,0.3517962925053633,-0.35827402181720264,-0.6146972085383509,-0.4488966211310075,-0.632521955520854,0.1394482293084848,-0.6063829766470802,-0.6138085856829979,-0.0070288737941356025,-1.333674676595171,-0.5548729285491221,-0.7709635492812207
16,-0.4360755038785888,-0.030471381766800257,0.4779243813189695,-1.1034912828409351,-0.2594507823776246,-0.13419038558497012,-0.7032878983588524,-0.23036330983422795,-1.3480821181873912,1.2998309617977508,1.5287016712056811,-0.18206275928155444,0.5514209869339657,3.4876610256274105,-0.9753355317399204,0.25310213000906434,-0.9788502656390924,0.9921652962041382,-0.17206743792876736,0.2487128372022086,-0.4488966211310075,-0.632521955520854,-0.961120890519266,0.2737027091051906,-0.3668007218066085,0.5363145679787221,-0.7008111519970881,-0.2112494115722954,-0.2078885451313862
17,-0.4360755038785888,-0.030471381766800257,-0.3815133867383376,1.6921928602907406,-0.2594507823776246,0.66584843071902,-1.1171835444279976,-0.6267426362528993,-1.5511136905925182,1.6035777128830246,0.6571837533036129,-0.7634643032236014,0.02087125529349401,-0.3616055147274471,0.7761692775168378,-0.2133991013393281,-0.9788502656390924,-0.4732646505555409,0.541574690471597,0.4113234615505281,-0.9343196392547783,-0.2614641349860843,-0.9581167376665396,0.09488507410677773,-0.3368906866279797,0.2551596210207066,-0.34462801364214857,-0.10193991418535403,-0.7709635492812207
18,-0.4360755038785888,-0.030471381766800257,-0.9064510655826964,0.9932718245078218,-0.6473674861266943,0.12736072339697022,-1.3073218488531164,-1.2213116258809062,-1.535790542933456,1.73962162148099,-0.6290985831315924,-0.7634643032236014,-0.8466582790831874,-0.3616055147274471,-0.09958312711154127,-0.827579237398407,-0.16249887529807155,-0.8040527989301836,-0.15245071003405222,0.4695412728683279,-0.9343196392547783,-0.2614641349860843,-0.1911343768414555,0.02873151511664368,-0.3388846457696934,-0.5260522821452783,-0.9428931902060206,-0.10193991418535403,-1.1088085517711213
19,0.028439706774690494,-0.030471381766800257,-0.4599663827847028,-1.1034912828409351,-0.2594507823776246,0.09763903544587912,-0.8679524629154188,-0.4285529730435636,-1.0936086087041503,1.3819159010753232,-0.11379934471651595,-0.18206275928155444,1.34438054802995,0.7710626008257111,-0.9753355317399204,-0.4586595197072708,-0.9788502656390924,1.0044662650025895,-0.35827402181720264,-0.6146972085383509,-0.4488966211310075,-0.632521955520854,0.7093377061473303,-0.6063829766470802,-0.29252391178200954,0.7507230423074239,-0.1883588745739205,-0.07565248012403322,-0.7709635492812207
20,-0.4360755038785888,-0.030471381766800257,0.6144933705265501,-1.1034912828409351,-0.06549243050308975,0.12736072339697022,-0.5386233338022861,-0.03217364662489226,-1.2999236885149312,1.2695842214944757,1.6671526768173068,-0.18206275928155444,0.8135810487781551,3.4876610256274105,-0.9753355317399204,0.3428203853690073,-0.9788502656390924,0.9921652962041382,-0.17206743792876736,0.6804180005437221,-0.4488966211310075,-0.632521955520854,-0.961120890519266,0.7137456951655787,-0.3668007218066085,0.5363145679787221,-0.7008111519970881,-0.2112494115722954,-0.15158104471640274
21,0.028439706774690494,-0.030471381766800257,-0.3492460942099876,0.9932718245078218,-0.6473674861266943,-1.037359081367451,0.004713710349520377,-0.23036330983422795,0.14865998036480402,-0.711520632615878,0.5721520969133428,-0.7634643032236014,-0.13645091551942326,-0.3616055147274471,0.7761692775168378,0.1672159602293797,-0.1987045155495472,-0.6217071235359882,0.11283132459180995,1.2747336009385772,1.1264732067464878,-0.632521955520854,-0.6579692891488107,1.0343131632570834,-0.037041609390330826,-0.5260522821452783,-0.2633641269557262,0.10499844304370257,0.8056464623383159
22,0.028439706774690494,-0.030471381766800257,-0.38278637404679694,0.2943507887249027,0.32242427324597994,0.5944164148000487,0.4438194353864502,0.1660160165844434,-0.3389441747943396,0.30984186613408554,-0.6020392421462217,0.3993388116427727,-1.2181111039463308,-0.3616055147274471,0.7761692775168378,-0.17527312586663255,0.6582738616494787,-0.6386281815518849,1.2614054611393413,-0.4520865841900313,-0.4488966211310075,-0.632521955520854,-1.1734083189541331,-0.7360919447656431,0.8435626864498734,-0.5260522821452783,-0.05588052918050994,0.9580526063667582,-0.09527354430141928
23,0.028439706774690494,-0.030471381766800257,-0.3233973311145457,-1.1034912828409351,-0.2594507823776246,0.01364281666408263,-0.7335043399486759,-0.23036330983422795,-0.8511747449468661,1.4474333322784323,0.3735464649628149,0.572804517636871,0.9479009181258732,1.9037306923333677,-0.9753355317399204,-0.2774294368632874,-0.9788502656390924,1.0044662650025895,-0.35827402181720264,-0.6146972085383509,-0.2715305330070921,-0.632521955520854,0.7093377061473303,-0.6063829766470802,-0.29252391178200954,0.5354544064572173,-0.7658726467965649,-0.2117935439301996,-0.6583485484512538
24,-0.4360755038785888,-0.030471381766800257,-1.4172226505829133,-1.1034912828409351,-1.2292425417502988,-1.83427263646964,-1.649166999786542,-1.815880615508913,-1.462458399604581,2.1219498565665598,-0.9570579386946176,-0.7634643032236014,-1.0485076276930256,-0.3616055147274471,-0.6085220320789437,-1.2166038742431913,0.6538525150429493,-0.48942280946369104,-0.8464761105397015,-1.0464022782323752,-0.7242808406618777,-0.632521955520854,1.154180284348213,-1.0464258672512998,-0.5238290296222199,-0.980049471811588,-1.333674676595171,-0.3890586251685761,-1.5592685550909888
25,0.9574701280812492,-0.030471381766800257,0.5930838227408336,0.9932718245078218,1.0982576807441191,0.7812386233579905,1.170947722456717,0.3642056797937791,-1.1598264440312336,-0.11160967873554403,-0.044573874369869836,0.3993388116427727,0.7448130053744323,-0.3616055147274471,2.0187351688960806,0.7201579236777549,1.7161986248986547,0.9670624273890196,1.4672286565836896,0.2487128372022086,-0.3555460372060916,0.10959370521424804,-0.4874302468955721,0.6501902383090656,1.7216743962748176,1.3635862261699454,0.4611208068966926,1.8111067696898138,0.9182614631682828
26,-1.3651059251851474,-0.030471381766800257,0.07126714899237654,0.2943507887249027,0.7103409769950496,2.213542278971617,-1.3564012749711527,0.1660160165844434,-1.124802126069623,0.5972130113527745,-0.01073668606965305,-0.7634643032236014,0.8563333098379665,-0.3616055147274471,1.2326055421710225,0.012087852191039292,0.17954794790333856,-0.7488890023324427,-0.8464761105397015,0.9812566036057248,-0.10401957253646753,-0.632521955520854,-1.065762530033047,-0.1951205265723255,0.29645651913695553,-1.3072641853112632,1.6481684297747554,-1.1702343679477765,-0.9398860505261709
27,0.028439706774690494,-0.030471381766800257,-0.2514296994579113,0.9932718245078218,-0.6473674861266943,-1.037359081367451,0.004713710349520377,-0.23036330983422795,-0.33182986131999875,-0.2791897087303801,0.5889596157945536,-0.7634643032236014,-0.5056763194531155,-0.3616055147274471,0.7761692775168378,0.39077724789882173,-0.1987045155495472,-0.6217071235359882,0.6433954229282329,1.2747336009385772,1.1264732067464878,-0.632521955520854,0.3729087360076158,1.0343131632570834,-0.037041609390330826,-0.5260522821452783,-0.2633641269557262,0.10499844304370257,0.8056464623383159
28,-0.4360755038785888,-0.030471381766800257,-0.4639639252162088,1.6921928602907406,-0.2594507823776246,0.66584843071902,-0.969777802211734,-0.6267426362528993,-1.4060911357473995,1.3904186942608547,-0.02146956925583976,-0.18206275928155444,0.5857158274380568,-0.3616055147274471,0.7761692775168378,-0.5176714501036728,-0.3996511588678769,-0.5965468025071152,0.6573890314442181,-0.02038151449600688,-0.9343196392547783,-0.2614641349860843,-1.065762530033047,-0.3451577687693576,-0.11779892371361778,0.2551596210207066,-0.34462801364214857,0.10499844304370257,-0.8835785501111876
29,0.028439706774690494,-0.030471381766800257,-0.5305254833419378,0.9932718245078218,-0.4534091342521594,0.4325038113820696,-1.514718975618538,-1.0231219626715706,-1.3973350576251342,1.6575563694017184,-0.17025223029244904,-0.01100217278895446,-0.5439735578813328,-0.3616055147274471,-0.09958312711154127,-0.3157063315337123,-0.9788502656390924,-0.8040527989301836,0.7353968410483129,-0.02038151449600688,-0.9343196392547783,-0.632521955520854,-1.065762530033047,-0.4706535879732738,-0.3830020947163342,-0.23770924554658324,-0.2633641269557262,-0.4136419584610493,-0.9398860505261709
30,0.4929549174279698,-0.030471381766800257,0.0735524672776798,0.9932718245078218,-0.8413258380012291,-1.2480373795957151,-0.5322763710943661,-0.23036330983422795,-1.2632576223230427,0.585078837925854,0.8169724414152953,-0.7634643032236014,-0.3483541486402013,-0.3616055147274471,0.7761692775168378,0.4146250052242316,-0.4241634780078712,-0.4984250505022939,0.22864566556443106,1.764656318067295,1.1264732067464878,-0.632521955520854,-0.17133102257033864,1.5336982902110432,-0.026074485159331792,-0.3818807350548771,-0.2633641269557262,-0.010762493257812759,0.693031461508349
31,0.028439706774690494,-0.030471381766800257,-0.9831809689945654,1.6921928602907406,-0.6473674861266943,-0.012755890519429405,-1.3500544110619717,-1.0231219626715706,-1.6386744661237214,1.799391768539783,-0.4878798979713242,-0.7634643032236014,-0.5439735578813328,-0.3616055147274471,0.7761692775168378,-0.8283390918956863,-0.9788502656390924,-0.4984250505022939,0.541574690471597,0.57393410931072,-0.9343196392547783,-0.2614641349860843,-1.065762530033047,-0.2858155085555755,0.0865869231847475,-0.5260522821452783,-0.2633641269557262,0.3921171540269247,-1.1088085517711213
32,0.028439706774690494,-0.030471381766800257,-0.1868283419069648,-1.1034912828409351,-0.06549243050308975,0.2908301771361972,-0.5006335721134407,-0.23036330983422795,-0.7461017527541929,1.2864273306628686,0.5876524851462471,0.572804517636871,1.9092253310759932,0.7710626008257111,-0.9753355317399204,-0.2933689230574969,-0.9788502656390924,1.0044662650025895,-0.35827402181720264,-0.6146972085383509,-0.2715305330070921,-0.632521955520854,0.7093377061473303,-0.6063829766470802,-0.29252391178200954,0.7507230423074239,-0.8166734791172269,-0.07565248012403322,-0.4894260472063034
33,0.028439706774690494,-0.030471381766800257,-0.12171860144612882,0.9932718245078218,-0.6473674861266943,-1.037359081367451,0.19485208064046525,-0.23036330983422795,-0.2524779033369685,-0.21300312929010745,0.7064747833914979,-0.7634643032236014,0.4949343393569829,-0.3616055147274471,0.7761692775168378,0.3015972534824187,-0.1987045155495472,-0.6217071235359882,0.3781133883023711,1.2747336009385772,1.3691847158083732,-0.632521955520854,-0.14253029379770651,1.0343131632570834,-0.037041609390330826,-0.5260522821452783,-0.2633641269557262,0.10499844304370257,0.8056464623383159
34,-1.3651059251851474,-0.030471381766800257,-0.7202113983281078,-1.1034912828409351,-1.2292425417502988,-1.83427263646964,-1.2148043387329257,-1.6176909522995775,-0.7641611638813653,1.7041492265989675,0.03986548337364185,-0.18206275928155444,-0.28181358642349275,-0.3616055147274471,-0.9753355317399204,-0.9006120345296489,-0.9788502656390924,-1.0284798928280905,-0.35827402181720264,-0.6146972085383509,-0.4815693163618321,-0.5542143024973878,-1.065762530033047,-0.6063829766470802,-1.3792588123885257,-1.3072641853112632,-1.333674676595171,-1.3771727543098733,-1.1651160521861048
35,-0.4360755038785888,-0.030471381766800257,-0.7867727690661074,0.9932718245078218,-0.6473674861266943,0.12736072339697022,-1.4845024352299758,-1.0231219626715706,-1.4608166240115583,1.6690557254044083,-0.3618479156557003,-0.7634643032236014,-0.5439735578813328,-0.3616055147274471,-0.09958312711154127,-0.6283989198296279,-0.9788502656390924,-0.8040527989301836,0.16747766404227446,0.4695412728683279,-0.9343196392547783,-0.632521955520854,-1.065762530033047,0.02873151511664368,-0.6130608821612457,-0.3818807350548771,-0.9428931902060206,-0.504819488637491,-1.1651160521861048
36,-0.4360755038785888,-0.030471381766800257,-0.4639639252162088,1.6921928602907406,-0.06549243050308975,1.1658726271559294,-0.9525190457372604,-0.4285529730435636,-1.3229083881133294,1.4521423172255992,0.21080415496529584,-0.18206275928155444,-0.28181358642349275,-0.3616055147274471,0.7761692775168378,-0.41201349820916416,-0.3996511588678769,-0.5965468025071152,0.541574690471597,0.4113234615505281,-0.9343196392547783,0.10959370521424804,-1.065762530033047,0.09488507410677773,-0.11779892371361778,0.2551596210207066,-0.34462801364214857,0.10499844304370257,-0.8835785501111876
37,-0.4360755038785888,-0.030471381766800257,0.5320427695861024,-1.1034912828409351,-0.2594507823776246,-0.19957809907737092,-0.4221877687536474,-0.23036330983422795,-0.6815256766024855,1.0150087207509344,1.0066668959997236,-0.18206275928155444,0.5514209869339657,3.791779152568545,-0.9753355317399204,0.005461920974763211,-0.4512898026386915,0.9322446101967178,-0.17206743792876736,-0.18299213884432647,-0.4488966211310075,-0.632521955520854,-1.0134417016626018,-0.16634008604286055,-0.14770898381735892,0.5363145679787221,-0.7008111519970881,0.08281975088743067,-0.2078885451313862
38,-0.4360755038785888,-0.030471381766800257,-0.2449442726056039,1.6921928602907406,-0.06549243050308975,0.9991978383408844,-0.8843126448611106,-0.6267426362528993,-1.3644997646666392,1.4425717604731552,0.6325863589744987,-0.7634643032236014,0.5857158274380568,-0.3616055147274471,0.7761692775168378,-0.2293384823633649,-0.9788502656390924,-0.4732646505555409,0.541574690471597,0.8430286248920418,-0.9343196392547783,-0.2614641349860843,-0.9581167376665396,0.5349279647109975,-0.3368906866279797,0.2551596210207066,-0.34462801364214857,-0.10193991418535403,-0.6583485484512538
39,-0.4360755038785888,-0.030471381766800257,-0.4458003076793339,-1.1034912828409351,-0.4534091342521594,-0.21514668729395994,-1.002400388284684,-0.6267426362528993,-1.105100944821977,1.0355668598410734,-0.11379934471651595,-0.18206275928155444,0.8541056780070372,-0.3616055147274471,-0.9753355317399204,-0.34845421988843184,-0.9788502656390924,0.3614654685144471,-0.35827402181720264,-0.6146972085383509,-0.691608130192893,-0.632521955520854,0.1478910287162711,-0.6063829766470802,-0.6138085856829979,-0.4375661454945488,0.95695692744733,-0.8271549469125538,-0.7709635492812207
40,0.028439706774690494,-0.030471381766800257,-0.4599663827847028,-1.1034912828409351,-0.2594507823776246,0.09763903544587912,-0.8679524629154188,-0.4285529730435636,-1.0120676257180048,1.3819159010753232,-0.11379934471651595,1.2504890362865937,0.9479009181258732,1.9037306923333677,-0.9753355317399204,-0.4586595197072708,-0.9788502656390924,1.0044662650025895,-0.35827402181720264,-0.6146972085383509,-0.4488966211310075,-0.632521955520854,0.7093377061473303,-0.6063829766470802,-0.29252391178200954,0.5354544064572173,-0.1375580884530113,-0.2117935439301996,-0.7709635492812207
41,0.4929549174279698,-0.030471381766800257,-0.3724218338079711,0.2943507887249027,-0.8413258380012291,-1.1259050092665976,-0.9913107897213188,-0.6267426362528993,-1.1943035180553,0.7501147859068615,-0.5249306898541152,1.1400773437399745,-0.5439735578813328,1.3493480664167257,-0.09958312711154127,-0.3591694829272287,-0.9788502656390924,2.406413843632014,-0.6533321046233607,-0.4520865841900313,0.9872593571718769,-0.632521955520854,-0.5427552108916343,-0.9106964761910892,0.6289574188422611,0.8635294427082987,0.6392497285742542,0.9838031184976186,0.017341456528547617
42,-0.4360755038785888,-0.030471381766800257,-0.7698820139125392,0.9932718245078218,-0.4534091342521594,0.5944164148000487,-1.14265728429655,-1.0231219626715706,-1.2939038957509716,1.6403392920358648,-0.2479944179802744,-0.7634643032236014,-0.5844983076253473,-0.3616055147274471,-0.09958312711154127,-0.7378609820384638,-0.16249887529807155,-0.8040527989301836,-0.15245071003405222,0.4695412728683279,-0.9343196392547783,0.10959370521424804,-0.1911343768414555,0.02873151511664368,-0.3388846457696934,-0.5260522821452783,-0.9428931902060206,-0.10193991418535403,-1.052501051356138
43,-0.9005907145318681,-0.030471381766800257,-1.0430201172528537,0.9932718245078218,-1.035284189875764,-1.0615079507026095,-1.4162961990183938,-1.419501289090242,-1.229327803181618,1.5782367655425191,-0.5598731127849463,-0.7634643032236014,-0.5439735578813328,-0.3616055147274471,-0.09958312711154127,-1.1382608773404097,-0.9788502656390924,-0.8040527989301836,-0.15245071003405222,-0.02038151449600688,-0.9343196392547783,-0.632521955520854,-1.065762530033047,-0.4706535879732738,-0.8431196446810449,-0.5260522821452783,-0.9428931902060206,-0.5959970188139327,-1.2777310530160717
44,-0.4360755038785888,-0.030471381766800257,-0.6333130247049583,0.9932718245078218,-0.2594507823776246,0.9991978383408844,-0.977992719739984,-0.8249322994622349,-1.0520172321508408,1.5410569576701705,-0.10954359089406468,-0.7634643032236014,-0.3223383361675071,-0.3616055147274471,-0.09958312711154127,-0.6481427266785207,-0.16249887529807155,-0.8040527989301836,-0.15245071003405222,0.4695412728683279,-0.9343196392547783,0.4806514864178925,-0.1911343768414555,0.02873151511664368,-0.3388846457696934,-0.5260522821452783,-0.9428931902060206,-0.10193991418535403,-0.9961935509411544
45,-0.4360755038785888,-0.030471381766800257,-0.6502036549333737,0.9932718245078218,-0.6473674861266943,-0.012755890519429405,-1.3245806711934192,-1.0231219626715706,-1.2079848737036931,1.5080497680739688,-0.38644526129606455,-0.7634643032236014,0.02087125529349401,-0.3616055147274471,-0.09958312711154127,-0.6443383008536648,-0.9788502656390924,-0.8040527989301836,0.2832920922689929,0.037836296821792986,-0.9343196392547783,-0.632521955520854,-1.065762530033047,-0.41131137548757596,-0.6130608821612457,-0.3818807350548771,-0.9428931902060206,-0.504819488637491,-0.9961935509411544
46,-0.4360755038785888,-0.030471381766800257,-0.5903645066750793,1.6921928602907406,-0.2594507823776246,0.8221058805376564,-1.1171835444279976,-0.6267426362528993,-1.3075852513993649,1.4354959816288233,-0.28020360053846993,-0.7634643032236014,0.02087125529349401,-0.3616055147274471,0.7761692775168378,-0.5553800051611738,-0.9788502656390924,-0.4984250505022939,0.8615030354632247,0.4695412728683279,-0.9343196392547783,-0.2614641349860843,-1.065762530033047,0.21356959453434196,-0.18758931320680472,0.2551596210207066,-0.14769126502159002,-0.10193991418535403,-0.9398860505261709
47,0.028439706774690494,-0.030471381766800257,0.014850450224028337,0.9932718245078218,-0.6473674861266943,-1.0615079507026095,0.3849904509314096,-0.4285529730435636,0.06985522253892706,-0.4560546072163876,0.3408727430385081,-0.7634643032236014,0.6240130658662737,-0.3616055147274471,0.7761692775168378,0.17999992056388406,-0.1987045155495472,-0.6217071235359882,0.6097421865864099,0.4113234615505281,1.1264732067464878,-0.632521955520854,-0.14253029379770651,0.1542273820486441,-0.037041609390330826,-0.5260522821452783,-0.2633641269557262,0.10499844304370257,0.9182614631682828
